geocodigoFundar,geonombreFundar,anio,valor_en_porcentaje
PHL,Filipinas,2003,16.082535
PHL,Filipinas,2004,16.661371
PHL,Filipinas,2005,16.062689
PHL,Filipinas,2006,18.680275
PHL,Filipinas,2007,16.622225
PHL,Filipinas,2008,17.630617
PHL,Filipinas,2009,17.189404
PHL,Filipinas,2010,14.867264
PHL,Filipinas,2011,16.133564
PHL,Filipinas,2012,16.406023
PHL,Filipinas,2013,14.824674
PHL,Filipinas,2014,14.025786
PHL,Filipinas,2015,13.544878
PHL,Filipinas,2016,13.032715
PHL,Filipinas,2017,12.544034
PHL,Filipinas,2018,12.185793
PHL,Filipinas,2019,11.25281
PHL,Filipinas,2020,11.994339
PHL,Filipinas,2021,12.277111
PHL,Filipinas,2022,12.353065
PHL,Filipinas,2023,11.991215
OMN,Omán,1965,
OMN,Omán,1966,
OMN,Omán,1967,
OMN,Omán,1968,
OMN,Omán,1969,
OMN,Omán,1970,
OMN,Omán,1971,
OMN,Omán,1972,
OMN,Omán,1973,
OMN,Omán,1974,
OMN,Omán,1975,
OMN,Omán,1976,
OMN,Omán,1977,
OMN,Omán,1978,
OMN,Omán,1979,
OMN,Omán,1980,
OMN,Omán,1981,
OMN,Omán,1982,
OMN,Omán,1983,
OMN,Omán,1984,
OMN,Omán,1985,
OMN,Omán,1986,
OMN,Omán,1987,
OMN,Omán,1988,
OMN,Omán,1989,
OMN,Omán,1990,
OMN,Omán,1991,
OMN,Omán,1992,
OMN,Omán,1993,
OMN,Omán,1994,0.0
OMN,Omán,1995,0.0
OMN,Omán,1996,0.0
OMN,Omán,1997,0.0
OMN,Omán,1998,0.0
OMN,Omán,1999,0.0
OMN,Omán,2000,
OMN,Omán,2001,
OMN,Omán,2002,
OMN,Omán,2003,
OMN,Omán,2004,
OMN,Omán,2005,
OMN,Omán,2006,
OMN,Omán,2007,
OMN,Omán,2008,
OMN,Omán,2009,
OMN,Omán,2010,
OMN,Omán,2011,
OMN,Omán,2012,
OMN,Omán,2013,
OMN,Omán,2014,
OMN,Omán,2015,
OMN,Omán,2016,
OMN,Omán,2017,
OMN,Omán,2018,
OMN,Omán,2019,
OMN,Omán,2020,
OMN,Omán,2021,
OMN,Omán,2022,
OMN,Omán,2023,
HKG,Hong Kong,1965,
HKG,Hong Kong,1966,
HKG,Hong Kong,1967,
HKG,Hong Kong,1968,
HKG,Hong Kong,1969,
HKG,Hong Kong,1970,
HKG,Hong Kong,1971,
HKG,Hong Kong,1972,
HKG,Hong Kong,1973,
HKG,Hong Kong,1974,
HKG,Hong Kong,1975,
HKG,Hong Kong,1976,
HKG,Hong Kong,1977,
HKG,Hong Kong,1978,
HKG,Hong Kong,1979,
HKG,Hong Kong,1980,
HKG,Hong Kong,1981,
HKG,Hong Kong,1982,
HKG,Hong Kong,1983,
HKG,Hong Kong,1984,
HKG,Hong Kong,1985,
HKG,Hong Kong,1986,
HKG,Hong Kong,1987,
HKG,Hong Kong,1988,
HKG,Hong Kong,1989,
HKG,Hong Kong,1990,
HKG,Hong Kong,1991,
HKG,Hong Kong,1992,
HKG,Hong Kong,1993,
HKG,Hong Kong,1994,
HKG,Hong Kong,1995,0.0
HKG,Hong Kong,1996,0.0
HKG,Hong Kong,1997,0.0
HKG,Hong Kong,1998,0.0
HKG,Hong Kong,1999,0.0
HKG,Hong Kong,2000,
HKG,Hong Kong,2001,
HKG,Hong Kong,2002,
HKG,Hong Kong,2003,
HKG,Hong Kong,2004,
HKG,Hong Kong,2005,
HKG,Hong Kong,2006,
HKG,Hong Kong,2007,
HKG,Hong Kong,2008,0.00080172904
HKG,Hong Kong,2009,0.0009937222
HKG,Hong Kong,2010,0.05381598
HKG,Hong Kong,2011,0.13770953
HKG,Hong Kong,2012,0.061687157
HKG,Hong Kong,2013,0.1611944
HKG,Hong Kong,2014,0.15181382
HKG,Hong Kong,2015,0.20598702
HKG,Hong Kong,2016,0.20709695
HKG,Hong Kong,2017,0.2106131
HKG,Hong Kong,2018,0.24167377
HKG,Hong Kong,2019,0.25547945
HKG,Hong Kong,2020,0.4387561
HKG,Hong Kong,2021,0.6320362
HKG,Hong Kong,2022,0.9528749
HKG,Hong Kong,2023,0.9380849
PRT,Portugal,1965,
PRT,Portugal,1966,
PRT,Portugal,1967,
PRT,Portugal,1968,
PRT,Portugal,1969,
PRT,Portugal,1970,
PRT,Portugal,1971,
PRT,Portugal,1972,
PRT,Portugal,1973,
PRT,Portugal,1974,
PRT,Portugal,1975,
PRT,Portugal,1976,
PRT,Portugal,1977,
PRT,Portugal,1978,
PRT,Portugal,1979,
PRT,Portugal,1980,
PRT,Portugal,1981,
PRT,Portugal,1982,
PRT,Portugal,1983,
PRT,Portugal,1984,
PRT,Portugal,1985,
PRT,Portugal,1986,
PRT,Portugal,1987,
PRT,Portugal,1988,
PRT,Portugal,1989,
PRT,Portugal,1990,
PRT,Portugal,1991,
PRT,Portugal,1992,
PRT,Portugal,1993,
PRT,Portugal,1994,
PRT,Portugal,1995,
PRT,Portugal,1996,18.589867
PRT,Portugal,1997,16.506464
PRT,Portugal,1998,15.056531
PRT,Portugal,1999,9.0626745
PRT,Portugal,2000,13.041931
PRT,Portugal,2001,15.588595
PRT,Portugal,2002,9.700443
PRT,Portugal,2003,16.955765
PRT,Portugal,2004,12.039919
PRT,Portugal,2005,8.080094
PRT,Portugal,2006,15.515364
PRT,Portugal,2007,16.120733
PRT,Portugal,2008,15.212746
PRT,Portugal,2009,18.914309
PRT,Portugal,2010,27.481777
PRT,Portugal,2011,24.613186
PRT,Portugal,2012,21.803562
PRT,Portugal,2013,29.319233
PRT,Portugal,2014,30.905666
PRT,Portugal,2015,24.606659
PRT,Portugal,2016,29.398247
PRT,Portugal,2017,21.441797
PRT,Portugal,2018,26.868528
PRT,Portugal,2019,26.366737
PRT,Portugal,2020,31.739735
PRT,Portugal,2021,33.30672
PRT,Portugal,2022,29.567095
PRT,Portugal,2023,36.04341
MKD,Macedonia del Norte,1965,
MKD,Macedonia del Norte,1966,
MKD,Macedonia del Norte,1967,
MKD,Macedonia del Norte,1968,
MKD,Macedonia del Norte,1969,
MKD,Macedonia del Norte,1970,
MKD,Macedonia del Norte,1971,
MKD,Macedonia del Norte,1972,
MKD,Macedonia del Norte,1973,
MKD,Macedonia del Norte,1974,
MKD,Macedonia del Norte,1975,
MKD,Macedonia del Norte,1976,
MKD,Macedonia del Norte,1977,
MKD,Macedonia del Norte,1978,
MKD,Macedonia del Norte,1979,
MKD,Macedonia del Norte,1980,
MKD,Macedonia del Norte,1981,
MKD,Macedonia del Norte,1982,
MKD,Macedonia del Norte,1983,
MKD,Macedonia del Norte,1984,
MKD,Macedonia del Norte,1985,
MKD,Macedonia del Norte,1986,
MKD,Macedonia del Norte,1987,
MKD,Macedonia del Norte,1988,
MKD,Macedonia del Norte,1989,
MKD,Macedonia del Norte,1990,
MKD,Macedonia del Norte,1991,
MKD,Macedonia del Norte,1992,
MKD,Macedonia del Norte,1993,
MKD,Macedonia del Norte,1994,
MKD,Macedonia del Norte,1995,
MKD,Macedonia del Norte,1996,
MKD,Macedonia del Norte,1997,8.866941
MKD,Macedonia del Norte,1998,9.439984
MKD,Macedonia del Norte,1999,12.636176
MKD,Macedonia del Norte,2000,11.215343
MKD,Macedonia del Norte,2001,6.3362017
MKD,Macedonia del Norte,2002,7.790694
MKD,Macedonia del Norte,2003,12.461908
MKD,Macedonia del Norte,2004,13.524395
MKD,Macedonia del Norte,2005,13.111359
MKD,Macedonia del Norte,2006,14.148089
MKD,Macedonia del Norte,2007,8.686331
MKD,Macedonia del Norte,2008,7.4698954
MKD,Macedonia del Norte,2009,11.460457
MKD,Macedonia del Norte,2010,19.919964
MKD,Macedonia del Norte,2011,11.718409
MKD,Macedonia del Norte,2012,9.136693
MKD,Macedonia del Norte,2013,14.4492035
MKD,Macedonia del Norte,2014,12.526905
MKD,Macedonia del Norte,2015,18.581673
MKD,Macedonia del Norte,2016,18.150696
MKD,Macedonia del Norte,2017,11.816665
MKD,Macedonia del Norte,2018,17.191957
MKD,Macedonia del Norte,2019,11.507518
MKD,Macedonia del Norte,2020,14.104891
MKD,Macedonia del Norte,2021,15.087525
MKD,Macedonia del Norte,2022,13.533761
MKD,Macedonia del Norte,2023,16.805178
LKA,Sri Lanka,1965,
LKA,Sri Lanka,1966,
LKA,Sri Lanka,1967,
LKA,Sri Lanka,1968,
LKA,Sri Lanka,1969,
LKA,Sri Lanka,1970,
LKA,Sri Lanka,1971,
LKA,Sri Lanka,1972,
LKA,Sri Lanka,1973,
LKA,Sri Lanka,1974,
LKA,Sri Lanka,1975,
LKA,Sri Lanka,1976,
LKA,Sri Lanka,1977,
LKA,Sri Lanka,1978,
LKA,Sri Lanka,1979,
LKA,Sri Lanka,1980,
LKA,Sri Lanka,1981,
LKA,Sri Lanka,1982,
LKA,Sri Lanka,1983,
LKA,Sri Lanka,1984,
LKA,Sri Lanka,1985,
LKA,Sri Lanka,1986,
LKA,Sri Lanka,1987,
LKA,Sri Lanka,1988,
LKA,Sri Lanka,1989,
LKA,Sri Lanka,1990,
LKA,Sri Lanka,1991,
LKA,Sri Lanka,1992,
LKA,Sri Lanka,1993,
LKA,Sri Lanka,1994,
LKA,Sri Lanka,1995,
LKA,Sri Lanka,1996,
LKA,Sri Lanka,1997,
LKA,Sri Lanka,1998,
LKA,Sri Lanka,1999,
LKA,Sri Lanka,2000,
LKA,Sri Lanka,2001,
LKA,Sri Lanka,2002,
LKA,Sri Lanka,2003,
LKA,Sri Lanka,2004,
LKA,Sri Lanka,2005,
LKA,Sri Lanka,2006,
LKA,Sri Lanka,2007,16.628572
LKA,Sri Lanka,2008,
LKA,Sri Lanka,2009,
LKA,Sri Lanka,2010,
LKA,Sri Lanka,2011,
LKA,Sri Lanka,2012,
LKA,Sri Lanka,2013,
LKA,Sri Lanka,2014,
LKA,Sri Lanka,2015,
LKA,Sri Lanka,2016,
LKA,Sri Lanka,2017,
LKA,Sri Lanka,2018,
LKA,Sri Lanka,2019,
LKA,Sri Lanka,2020,
LKA,Sri Lanka,2021,
LKA,Sri Lanka,2022,
LKA,Sri Lanka,2023,
ISL,Islandia,1965,
ISL,Islandia,1966,
ISL,Islandia,1967,
ISL,Islandia,1968,
ISL,Islandia,1969,
ISL,Islandia,1970,
ISL,Islandia,1971,
ISL,Islandia,1972,
ISL,Islandia,1973,
ISL,Islandia,1974,
ISL,Islandia,1975,
ISL,Islandia,1976,
ISL,Islandia,1977,
ISL,Islandia,1978,
ISL,Islandia,1979,
ISL,Islandia,1980,
ISL,Islandia,1981,
ISL,Islandia,1982,
ISL,Islandia,1983,
ISL,Islandia,1984,
ISL,Islandia,1985,
ISL,Islandia,1986,
ISL,Islandia,1987,
ISL,Islandia,1988,
ISL,Islandia,1989,
ISL,Islandia,1990,
ISL,Islandia,1991,
ISL,Islandia,1992,
ISL,Islandia,1993,
ISL,Islandia,1994,
ISL,Islandia,1995,
ISL,Islandia,1996,
ISL,Islandia,1997,
ISL,Islandia,1998,
ISL,Islandia,1999,
ISL,Islandia,2000,
ISL,Islandia,2001,
ISL,Islandia,2002,
ISL,Islandia,2003,
ISL,Islandia,2004,
ISL,Islandia,2005,
ISL,Islandia,2006,
ISL,Islandia,2007,74.30169
ISL,Islandia,2008,
ISL,Islandia,2009,
ISL,Islandia,2010,
ISL,Islandia,2011,
ISL,Islandia,2012,
ISL,Islandia,2013,
ISL,Islandia,2014,
ISL,Islandia,2015,
ISL,Islandia,2016,
ISL,Islandia,2017,
ISL,Islandia,2018,
ISL,Islandia,2019,
ISL,Islandia,2020,
ISL,Islandia,2021,
ISL,Islandia,2022,
ISL,Islandia,2023,
TTO,Trinidad y Tobago,1965,
TTO,Trinidad y Tobago,1966,
TTO,Trinidad y Tobago,1967,
TTO,Trinidad y Tobago,1968,
TTO,Trinidad y Tobago,1969,
TTO,Trinidad y Tobago,1970,
TTO,Trinidad y Tobago,1971,
TTO,Trinidad y Tobago,1972,
TTO,Trinidad y Tobago,1973,
TTO,Trinidad y Tobago,1974,
TTO,Trinidad y Tobago,1975,
TTO,Trinidad y Tobago,1976,
TTO,Trinidad y Tobago,1977,
TTO,Trinidad y Tobago,1978,
TTO,Trinidad y Tobago,1979,
TTO,Trinidad y Tobago,1980,
TTO,Trinidad y Tobago,1981,
TTO,Trinidad y Tobago,1982,
TTO,Trinidad y Tobago,1983,
TTO,Trinidad y Tobago,1984,
TTO,Trinidad y Tobago,1985,
TTO,Trinidad y Tobago,1986,
TTO,Trinidad y Tobago,1987,
TTO,Trinidad y Tobago,1988,
TTO,Trinidad y Tobago,1989,
TTO,Trinidad y Tobago,1990,
TTO,Trinidad y Tobago,1991,
TTO,Trinidad y Tobago,1992,
TTO,Trinidad y Tobago,1993,
TTO,Trinidad y Tobago,1994,
TTO,Trinidad y Tobago,1995,
TTO,Trinidad y Tobago,1996,
TTO,Trinidad y Tobago,1997,
TTO,Trinidad y Tobago,1998,
TTO,Trinidad y Tobago,1999,
TTO,Trinidad y Tobago,2000,
TTO,Trinidad y Tobago,2001,
TTO,Trinidad y Tobago,2002,
TTO,Trinidad y Tobago,2003,
TTO,Trinidad y Tobago,2004,
TTO,Trinidad y Tobago,2005,
TTO,Trinidad y Tobago,2006,
TTO,Trinidad y Tobago,2007,
TTO,Trinidad y Tobago,2008,
TTO,Trinidad y Tobago,2009,
TTO,Trinidad y Tobago,2010,0.005239244
TTO,Trinidad y Tobago,2011,0.005274642
TTO,Trinidad y Tobago,2012,0.0075587654
TTO,Trinidad y Tobago,2013,0.0074258316
TTO,Trinidad y Tobago,2014,0.0073731267
TTO,Trinidad y Tobago,2015,0.0076000914
TTO,Trinidad y Tobago,2016,0.008553222
TTO,Trinidad y Tobago,2017,0.008039129
TTO,Trinidad y Tobago,2018,0.008528726
TTO,Trinidad y Tobago,2019,0.008446584
TTO,Trinidad y Tobago,2020,0.009700671
TTO,Trinidad y Tobago,2021,0.009454084
TTO,Trinidad y Tobago,2022,0.009423289
TTO,Trinidad y Tobago,2023,0.009916642
IRQ,Iraq,1965,
IRQ,Iraq,1966,
IRQ,Iraq,1967,
IRQ,Iraq,1968,
IRQ,Iraq,1969,
IRQ,Iraq,1970,
IRQ,Iraq,1971,
IRQ,Iraq,1972,
IRQ,Iraq,1973,
IRQ,Iraq,1974,
IRQ,Iraq,1975,
IRQ,Iraq,1976,
IRQ,Iraq,1977,
IRQ,Iraq,1978,
IRQ,Iraq,1979,
IRQ,Iraq,1980,
IRQ,Iraq,1981,
IRQ,Iraq,1982,
IRQ,Iraq,1983,
IRQ,Iraq,1984,
IRQ,Iraq,1985,
IRQ,Iraq,1986,
IRQ,Iraq,1987,
IRQ,Iraq,1988,
IRQ,Iraq,1989,
IRQ,Iraq,1990,
IRQ,Iraq,1991,
IRQ,Iraq,1992,
IRQ,Iraq,1993,
IRQ,Iraq,1994,
IRQ,Iraq,1995,
IRQ,Iraq,1996,
IRQ,Iraq,1997,
IRQ,Iraq,1998,
IRQ,Iraq,1999,
IRQ,Iraq,2000,
IRQ,Iraq,2001,
IRQ,Iraq,2002,
IRQ,Iraq,2003,
IRQ,Iraq,2004,
IRQ,Iraq,2005,
IRQ,Iraq,2006,
IRQ,Iraq,2007,
IRQ,Iraq,2008,
IRQ,Iraq,2009,
IRQ,Iraq,2010,
IRQ,Iraq,2011,
IRQ,Iraq,2012,
IRQ,Iraq,2013,
IRQ,Iraq,2014,
IRQ,Iraq,2015,
IRQ,Iraq,2016,
IRQ,Iraq,2017,1.0475221
IRQ,Iraq,2018,0.98314315
IRQ,Iraq,2019,2.2004015
IRQ,Iraq,2020,
IRQ,Iraq,2021,
IRQ,Iraq,2022,
IRQ,Iraq,2023,
