"geocodigoFundar","geonombreFundar","anio","rindes","rindes_trigo_ma5"
"FIN","Finlandia","1980","2.86970","2.46918"
"FIN","Finlandia","1981","2.18400","2.31054"
"FIN","Finlandia","1982","3.04690","2.45696"
"FIN","Finlandia","1983","3.44300","2.72930"
"FIN","Finlandia","1984","3.10580","2.92988"
"FIN","Finlandia","1985","3.00700","2.95734"
"FIN","Finlandia","1986","3.19120","3.15878"
"FIN","Finlandia","1987","2.02080","2.95356"
"FIN","Finlandia","1988","2.60380","2.78572"
"FIN","Finlandia","1989","3.34870","2.83430"
"FIN","Finlandia","1990","3.48470","2.92984"
"FIN","Finlandia","1991","3.63910","3.01942"
"FIN","Finlandia","1992","2.41520","3.09830"
"FIN","Finlandia","1993","3.62120","3.30178"
"FIN","Finlandia","1994","3.79530","3.39110"
"FIN","Finlandia","1995","3.76860","3.44788"
"FIN","Finlandia","1996","4.08270","3.53660"
"FIN","Finlandia","1997","3.71880","3.79732"
"FIN","Finlandia","1998","2.89290","3.65166"
"FIN","Finlandia","1999","2.15890","3.32438"
"FIN","Finlandia","2000","3.60070","3.29080"
"FIN","Finlandia","2001","3.38110","3.15048"
"FIN","Finlandia","2002","3.25850","3.05842"
"FIN","Finlandia","2003","3.54940","3.18972"
"FIN","Finlandia","2004","3.47380","3.45270"
"FIN","Finlandia","2005","3.73040","3.47864"
"FIN","Finlandia","2006","3.55750","3.51392"
"FIN","Finlandia","2007","3.93290","3.64880"
"FIN","Finlandia","2008","3.64080","3.66708"
"FIN","Finlandia","2009","4.10270","3.79286"
"FIN","Finlandia","2010","3.42990","3.73276"
"FIN","Finlandia","2011","3.84690","3.79064"
"FIN","Finlandia","2012","3.90280","3.78462"
"FIN","Finlandia","2013","3.82150","3.82076"
"FIN","Finlandia","2014","4.06960","3.81414"
"FIN","Finlandia","2015","4.10300","3.94876"
"FIN","Finlandia","2016","3.83030","3.94544"
"FIN","Finlandia","2017","4.12760","3.99040"
"FIN","Finlandia","2018","2.82110","3.79032"
"FIN","Finlandia","2019","4.62640","3.90168"
"FIN","Finlandia","2020","3.45380","3.77184"
"FIN","Finlandia","2021","3.23520","3.65282"
"FIN","Finlandia","2022","3.84370","3.59604"
"FIN","Finlandia","2023","3.26860","3.68554"
"FIN","Finlandia","2024","3.53610","3.46748"
"FRA","Francia","1961","2.39500",""
"FRA","Francia","1962","3.07520",""
"FRA","Francia","1963","2.66240",""
"FRA","Francia","1964","3.15340",""
"FRA","Francia","1965","3.26550","2.91030"
"FRA","Francia","1966","2.82960","2.99722"
"FRA","Francia","1967","3.63650","3.10948"
"FRA","Francia","1968","3.66410","3.30982"
"FRA","Francia","1969","3.58090","3.39532"
"FRA","Francia","1970","3.42230","3.42668"
"FRA","Francia","1971","3.86140","3.63304"
"FRA","Francia","1972","4.56980","3.81970"
"FRA","Francia","1973","4.50670","3.98822"
"FRA","Francia","1974","4.58440","4.18892"
"FRA","Francia","1975","3.87340","4.27914"
"FRA","Francia","1976","3.77220","4.26130"
"FRA","Francia","1977","4.23030","4.19340"
"FRA","Francia","1978","5.03230","4.29852"
"FRA","Francia","1979","4.78200","4.33804"
"FRA","Francia","1980","5.18100","4.59956"
"FRA","Francia","1981","5.01100","4.84732"
"FRA","Francia","1982","5.23600","5.04846"
"FRA","Francia","1983","5.12740","5.06748"
"FRA","Francia","1984","6.45970","5.40302"
"FRA","Francia","1985","5.99990","5.56680"
"FRA","Francia","1986","5.44870","5.65434"
"FRA","Francia","1987","5.55840","5.71882"
"FRA","Francia","1988","6.15090","5.92352"
"FRA","Francia","1989","6.34800","5.90118"
"FRA","Francia","1990","6.47870","5.99694"
"FRA","Francia","1991","6.67640","6.24248"
"FRA","Francia","1992","6.39920","6.41064"
"FRA","Francia","1993","6.47390","6.47524"
"FRA","Francia","1994","6.66850","6.53934"
"FRA","Francia","1995","6.50790","6.54518"
"FRA","Francia","1996","7.13610","6.63712"
"FRA","Francia","1997","6.62880","6.68304"
"FRA","Francia","1998","7.60630","6.90952"
"FRA","Francia","1999","7.23950","7.02372"
"FRA","Francia","2000","7.11750","7.14564"
"FRA","Francia","2001","6.61690","7.04180"
"FRA","Francia","2002","7.44550","7.20514"
"FRA","Francia","2003","6.25000","6.93388"
"FRA","Francia","2004","7.57880","7.00174"
"FRA","Francia","2005","6.98870","6.97598"
"FRA","Francia","2006","6.74140","7.00088"
"FRA","Francia","2007","6.25420","6.76262"
"FRA","Francia","2008","7.10180","6.93298"
"FRA","Francia","2009","7.44780","6.90678"
"FRA","Francia","2010","7.04050","6.91714"
"FRA","Francia","2011","6.65630","6.90012"
"FRA","Francia","2012","7.15120","7.07952"
"FRA","Francia","2013","7.26560","7.11228"
"FRA","Francia","2014","7.35300","7.09332"
"FRA","Francia","2015","7.80080","7.24538"
"FRA","Francia","2016","5.28960","6.97204"
"FRA","Francia","2017","7.25380","6.99256"
"FRA","Francia","2018","6.76800","6.89304"
"FRA","Francia","2019","7.74280","6.97100"
"FRA","Francia","2020","6.67760","6.74636"
"FRA","Francia","2021","6.92840","7.07412"
"FRA","Francia","2022","6.99670","7.02270"
"FRA","Francia","2023","7.20160","7.10942"
"FRA","Francia","2024","5.97350","6.75556"
"GBR","Reino Unido","1961","3.53720",""
"GBR","Reino Unido","1962","4.35270",""
"GBR","Reino Unido","1963","3.90510",""
"GBR","Reino Unido","1964","4.24750",""
"GBR","Reino Unido","1965","4.06530","4.02156"
"GBR","Reino Unido","1966","3.83550","4.08122"
"GBR","Reino Unido","1967","4.18320","4.04732"
"GBR","Reino Unido","1968","3.54710","3.97572"
"GBR","Reino Unido","1969","4.03830","3.93388"
"GBR","Reino Unido","1970","4.19390","3.95960"
"GBR","Reino Unido","1971","4.38900","4.07030"
"GBR","Reino Unido","1972","4.24120","4.08190"
"GBR","Reino Unido","1973","4.36540","4.24556"
"GBR","Reino Unido","1974","4.97120","4.43214"
"GBR","Reino Unido","1975","4.33440","4.46024"
"GBR","Reino Unido","1976","3.85050","4.35254"
"GBR","Reino Unido","1977","4.90060","4.48442"
"GBR","Reino Unido","1978","5.25260","4.66186"
"GBR","Reino Unido","1979","5.22920","4.71346"
"GBR","Reino Unido","1980","5.87820","5.02222"
"GBR","Reino Unido","1981","5.84170","5.42046"
"GBR","Reino Unido","1982","6.20570","5.68148"
"GBR","Reino Unido","1983","6.37170","5.90530"
"GBR","Reino Unido","1984","7.72050","6.40356"
"GBR","Reino Unido","1985","6.33330","6.49458"
"GBR","Reino Unido","1986","6.96590","6.71942"
"GBR","Reino Unido","1987","5.98800","6.67588"
"GBR","Reino Unido","1988","6.21420","6.64438"
"GBR","Reino Unido","1989","6.73690","6.44766"
"GBR","Reino Unido","1990","6.97120","6.57524"
"GBR","Reino Unido","1991","7.25190","6.63244"
"GBR","Reino Unido","1992","6.81940","6.79872"
"GBR","Reino Unido","1993","7.32820","7.02152"
"GBR","Reino Unido","1994","7.35200","7.14454"
"GBR","Reino Unido","1995","7.69920","7.29014"
"GBR","Reino Unido","1996","8.13150","7.46606"
"GBR","Reino Unido","1997","7.37760","7.57770"
"GBR","Reino Unido","1998","7.55420","7.62290"
"GBR","Reino Unido","1999","8.04950","7.76240"
"GBR","Reino Unido","2000","8.00750","7.82406"
"GBR","Reino Unido","2001","7.08270","7.61430"
"GBR","Reino Unido","2002","8.00280","7.73934"
"GBR","Reino Unido","2003","7.77980","7.78446"
"GBR","Reino Unido","2004","7.77540","7.72964"
"GBR","Reino Unido","2005","7.96090","7.72032"
"GBR","Reino Unido","2006","8.03610","7.91100"
"GBR","Reino Unido","2007","7.22440","7.75532"
"GBR","Reino Unido","2008","8.28140","7.85564"
"GBR","Reino Unido","2009","7.92840","7.88624"
"GBR","Reino Unido","2010","7.67460","7.82898"
"GBR","Reino Unido","2011","7.74710","7.77118"
"GBR","Reino Unido","2012","6.65710","7.65772"
"GBR","Reino Unido","2013","7.38380","7.47820"
"GBR","Reino Unido","2014","8.57860","7.60824"
"GBR","Reino Unido","2015","8.97600","7.86852"
"GBR","Reino Unido","2016","7.88970","7.89704"
"GBR","Reino Unido","2017","8.27960","8.22154"
"GBR","Reino Unido","2018","7.75460","8.29570"
"GBR","Reino Unido","2019","8.93450","8.36688"
"GBR","Reino Unido","2020","6.96320","7.96432"
"GBR","Reino Unido","2021","7.81450","7.94928"
"GBR","Reino Unido","2022","8.59040","8.01144"
"GBR","Reino Unido","2023","8.12790","8.08610"
"GBR","Reino Unido","2024","7.28130","7.75546"
"GEO","Georgia","1992","1.76740",""
"GEO","Georgia","1993","1.42500",""
"GEO","Georgia","1994","1.32440",""
"GEO","Georgia","1995","1.30320",""
"GEO","Georgia","1996","1.40390","1.44478"
"GEO","Georgia","1997","1.71090","1.43348"
"GEO","Georgia","1998","1.08720","1.36592"
"GEO","Georgia","1999","2.03250","1.50754"
"GEO","Georgia","2000","1.04300","1.45550"
"GEO","Georgia","2001","2.68830","1.71238"
"GEO","Georgia","2002","1.69840","1.70988"
"GEO","Georgia","2003","1.93470","1.87938"
"GEO","Georgia","2004","1.81650","1.83618"
"GEO","Georgia","2005","1.98890","2.02536"
"GEO","Georgia","2006","1.24690","1.73708"
"GEO","Georgia","2007","1.66820","1.73104"
"GEO","Georgia","2008","1.68340","1.68078"
"GEO","Georgia","2009","1.07370","1.53222"
"GEO","Georgia","2010","1.01890","1.33822"
"GEO","Georgia","2011","2.06840","1.50252"
"GEO","Georgia","2012","1.69890","1.50866"
"GEO","Georgia","2013","1.83670","1.53932"
"GEO","Georgia","2014","1.35330","1.59524"
"GEO","Georgia","2015","2.57910","1.90728"
"GEO","Georgia","2016","2.57320","2.00824"
"GEO","Georgia","2017","2.21490","2.11144"
"GEO","Georgia","2018","2.47340","2.23878"
"GEO","Georgia","2019","2.33410","2.43494"
"GEO","Georgia","2020","2.20220","2.35956"
"GEO","Georgia","2021","2.70180","2.38528"
"GEO","Georgia","2022","2.85090","2.51248"
"GEO","Georgia","2023","2.63910","2.54562"
"GEO","Georgia","2024","2.85090","2.64898"
"GRC","Grecia","1961","1.30260",""
"GRC","Grecia","1962","1.44330",""
"GRC","Grecia","1963","1.31420",""
"GRC","Grecia","1964","1.65300",""
"GRC","Grecia","1965","1.64690","1.47200"
"GRC","Grecia","1966","1.78400","1.56828"
"GRC","Grecia","1967","1.84190","1.64800"
"GRC","Grecia","1968","1.42840","1.67084"
"GRC","Grecia","1969","1.59860","1.65996"
"GRC","Grecia","1970","1.98060","1.72670"
"GRC","Grecia","1971","1.99260","1.76842"
"GRC","Grecia","1972","1.99770","1.79958"
"GRC","Grecia","1973","1.99050","1.91200"
"GRC","Grecia","1974","2.35040","2.06236"
"GRC","Grecia","1975","2.29190","2.12462"
"GRC","Grecia","1976","2.55210","2.23652"
"GRC","Grecia","1977","1.88130","2.21324"
"GRC","Grecia","1978","2.72130","2.35940"
"GRC","Grecia","1979","2.43010","2.37534"
"GRC","Grecia","1980","2.93480","2.50392"
"GRC","Grecia","1981","2.75560","2.54462"
"GRC","Grecia","1982","2.87780","2.74392"
"GRC","Grecia","1983","2.09250","2.61816"
"GRC","Grecia","1984","2.67130","2.66640"
"GRC","Grecia","1985","2.04640","2.48872"
"GRC","Grecia","1986","2.63110","2.46382"
"GRC","Grecia","1987","2.59710","2.40768"
"GRC","Grecia","1988","2.81520","2.55222"
"GRC","Grecia","1989","3.01630","2.62122"
"GRC","Grecia","1990","1.93320","2.59858"
"GRC","Grecia","1991","3.11830","2.69602"
"GRC","Grecia","1992","2.43150","2.66290"
"GRC","Grecia","1993","2.29520","2.55890"
"GRC","Grecia","1994","2.75100","2.50584"
"GRC","Grecia","1995","2.63410","2.64602"
"GRC","Grecia","1996","2.41490","2.50534"
"GRC","Grecia","1997","2.41720","2.50248"
"GRC","Grecia","1998","2.43790","2.53102"
"GRC","Grecia","1999","2.39100","2.45902"
"GRC","Grecia","2000","2.66660","2.46552"
"GRC","Grecia","2001","2.50960","2.48446"
"GRC","Grecia","2002","2.34320","2.46966"
"GRC","Grecia","2003","2.00760","2.38360"
"GRC","Grecia","2004","2.47570","2.40054"
"GRC","Grecia","2005","2.40580","2.34838"
"GRC","Grecia","2006","2.28590","2.30364"
"GRC","Grecia","2007","2.23530","2.28206"
"GRC","Grecia","2008","2.77690","2.43592"
"GRC","Grecia","2009","2.74360","2.48950"
"GRC","Grecia","2010","2.60440","2.52922"
"GRC","Grecia","2011","2.70040","2.61212"
"GRC","Grecia","2012","2.66500","2.69806"
"GRC","Grecia","2013","2.77770","2.69822"
"GRC","Grecia","2014","2.74660","2.69882"
"GRC","Grecia","2015","2.90500","2.75894"
"GRC","Grecia","2016","2.89280","2.79742"
"GRC","Grecia","2017","2.92840","2.85010"
"GRC","Grecia","2018","2.65260","2.82508"
"GRC","Grecia","2019","2.79390","2.83454"
"GRC","Grecia","2020","3.07730","2.86900"
"GRC","Grecia","2021","2.82030","2.85450"
"GRC","Grecia","2022","2.91710","2.85224"
"GRC","Grecia","2023","2.91930","2.90558"
"GRC","Grecia","2024","3.20810","2.98842"
"GTM","Guatemala","1961","0.73190",""
"GTM","Guatemala","1962","0.82000",""
"GTM","Guatemala","1963","0.93710",""
"GTM","Guatemala","1964","0.93040",""
"GTM","Guatemala","1965","0.99140","0.88216"
"GTM","Guatemala","1966","0.95800","0.92738"
"GTM","Guatemala","1967","0.86870","0.93712"
"GTM","Guatemala","1968","1.09750","0.96920"
"GTM","Guatemala","1969","1.03130","0.98938"
"GTM","Guatemala","1970","1.10030","1.01116"
"GTM","Guatemala","1971","1.22420","1.06440"
"GTM","Guatemala","1972","1.36950","1.16456"
"GTM","Guatemala","1973","1.68530","1.28212"
"GTM","Guatemala","1974","1.17640","1.31114"
"GTM","Guatemala","1975","1.17570","1.32622"
"GTM","Guatemala","1976","1.30550","1.34248"
"GTM","Guatemala","1977","1.24450","1.31748"
"GTM","Guatemala","1978","1.13770","1.20796"
"GTM","Guatemala","1979","1.57150","1.28698"
"GTM","Guatemala","1980","1.46150","1.34414"
"GTM","Guatemala","1981","1.75560","1.43416"
"GTM","Guatemala","1982","1.64130","1.51352"
"GTM","Guatemala","1983","2.09760","1.70550"
"GTM","Guatemala","1984","2.81680","1.95456"
"GTM","Guatemala","1985","1.70790","2.00384"
"GTM","Guatemala","1986","1.99860","2.05244"
