geocodigoFundar,geonombreFundar,anio,share_expo
GBR,Reino Unido,1983,0.0634
GBR,Reino Unido,2010,0.017000001
GBR,Reino Unido,1974,0.0276
GBR,Reino Unido,1967,0.0054000001
GBR,Reino Unido,2015,0.0127
GBR,Reino Unido,2014,0.0138
GBR,Reino Unido,2013,0.0143
GBR,Reino Unido,2005,0.0027999999
GBR,Reino Unido,1992,0.032099999
GBR,Reino Unido,2004,0.0033
GBR,Reino Unido,1991,0.029300001
GBR,Reino Unido,1979,0.042300001
GBR,Reino Unido,1990,0.031099999
GBR,Reino Unido,2006,0.0093999999
GBR,Reino Unido,1962,0.0043000001
GBR,Reino Unido,1966,0.0060000001
GBR,Reino Unido,1970,0.0063999998
GBR,Reino Unido,2002,0.0027000001
GBR,Reino Unido,2001,0.003
GBR,Reino Unido,1981,0.051899999
GBR,Reino Unido,1978,0.051899999
GBR,Reino Unido,1988,0.0407
GBR,Reino Unido,1987,0.056600001
GBR,Reino Unido,1997,0.0023000001
GEO,Georgia,2014,0.0
GEO,Georgia,2017,0.0
GEO,Georgia,2003,9.9999997e-05
GEO,Georgia,1994,0.0
GEO,Georgia,2000,0.00050000002
GEO,Georgia,2008,0.0
GEO,Georgia,2015,0.0
GEO,Georgia,2018,0.0
GEO,Georgia,2013,0.0
GEO,Georgia,1999,0.00030000001
GEO,Georgia,2016,0.0
GEO,Georgia,1998,0.00030000001
GEO,Georgia,2005,0.00019999999
GEO,Georgia,2010,0.0
GEO,Georgia,2019,9.9999997e-05
GEO,Georgia,1996,0.0
GEO,Georgia,2001,9.9999997e-05
GEO,Georgia,2012,0.0
GEO,Georgia,2007,0.0
GEO,Georgia,2006,9.9999997e-05
GEO,Georgia,2002,0.00030000001
GEO,Georgia,2004,0.0
GEO,Georgia,2021,9.9999997e-05
GEO,Georgia,2020,0.00019999999
GHA,Ghana,2015,0.0
GHA,Ghana,1999,0.0
GHA,Ghana,2011,0.0
GHA,Ghana,1981,9.9999997e-05
GHA,Ghana,2014,0.0
GHA,Ghana,1997,0.0
GHA,Ghana,2004,0.0
GHA,Ghana,1992,0.0
GHA,Ghana,1996,0.0
GIB,Gibraltar,1984,0.0
GIB,Gibraltar,2003,0.0
GIB,Gibraltar,2010,0.0
GIB,Gibraltar,1987,0.0
GIB,Gibraltar,1979,0.0
GIB,Gibraltar,1977,0.0
GIB,Gibraltar,2020,0.0
GIB,Gibraltar,2014,0.0
GIB,Gibraltar,1989,0.0
GIB,Gibraltar,2004,0.0
GIB,Gibraltar,1992,0.0
GIB,Gibraltar,2007,0.0
GIB,Gibraltar,2009,0.0
GIB,Gibraltar,1998,0.0
GIB,Gibraltar,1974,0.0
GIB,Gibraltar,1986,0.0
GIB,Gibraltar,1991,0.0
GIB,Gibraltar,1978,0.0
GIB,Gibraltar,1980,0.0
GIN,Guinea,2019,0.0
GLP,Guadalupe,1966,0.0
GLP,Guadalupe,1974,0.0
GLP,Guadalupe,1990,0.0
GLP,Guadalupe,1973,0.0
GLP,Guadalupe,1978,0.0
GLP,Guadalupe,1972,0.0
GLP,Guadalupe,1979,0.0
GLP,Guadalupe,1989,0.0
GLP,Guadalupe,1975,0.0
GLP,Guadalupe,1977,0.0
GLP,Guadalupe,1968,0.0
GLP,Guadalupe,1976,0.0
GLP,Guadalupe,1971,0.0
GLP,Guadalupe,1985,0.0
GLP,Guadalupe,1967,0.0
GLP,Guadalupe,1981,0.0
GMB,Gambia,2016,0.0
GMB,Gambia,2007,0.0
GMB,Gambia,1999,0.0
GMB,Gambia,2014,0.0
GNB,Guinea-Bissau,1965,0.0
GNQ,Guinea Ecuatorial,2021,0.0
GNQ,Guinea Ecuatorial,1985,0.0
GNQ,Guinea Ecuatorial,2019,0.0
GNQ,Guinea Ecuatorial,2010,0.0
GNQ,Guinea Ecuatorial,2009,0.0
GNQ,Guinea Ecuatorial,2020,0.0
GNQ,Guinea Ecuatorial,1970,9.9999997e-05
GRC,Grecia,2012,9.9999997e-05
GRC,Grecia,1976,0.0
GRC,Grecia,1964,0.0
GRC,Grecia,2015,9.9999997e-05
GRC,Grecia,1974,0.0
GRC,Grecia,2009,0.00050000002
GRC,Grecia,1962,0.0
GRC,Grecia,2014,9.9999997e-05
GRC,Grecia,2002,9.9999997e-05
GRC,Grecia,1969,0.0
GRC,Grecia,1990,0.00019999999
GRC,Grecia,2019,9.9999997e-05
GRC,Grecia,1981,0.0
GRC,Grecia,1999,0.00050000002
GRC,Grecia,2018,9.9999997e-05
GRC,Grecia,2021,9.9999997e-05
GRC,Grecia,1984,9.9999997e-05
GRC,Grecia,2004,0.00019999999
GRC,Grecia,2003,0.00019999999
GRC,Grecia,2005,9.9999997e-05
GRC,Grecia,2016,9.9999997e-05
GRC,Grecia,1970,0.0
GRC,Grecia,1972,0.0
GRC,Grecia,1985,0.0
GRC,Grecia,1995,0.00050000002
GRC,Grecia,2010,0.00030000001
GRC,Grecia,2008,0.00039999999
GRC,Grecia,2007,0.00030000001
GRC,Grecia,1963,0.00030000001
GRC,Grecia,1982,9.9999997e-05
GRC,Grecia,1991,0.00019999999
GRC,Grecia,1989,0.00019999999
GRC,Grecia,2013,9.9999997e-05
GRC,Grecia,2017,9.9999997e-05
GRC,Grecia,1975,9.9999997e-05
GRC,Grecia,2011,0.00019999999
GRC,Grecia,1988,0.00030000001
GRC,Grecia,1971,0.0
GRC,Grecia,1997,0.00050000002
GRC,Grecia,1983,9.9999997e-05
GRC,Grecia,1966,0.0
GRC,Grecia,2006,0.00019999999
GRC,Grecia,1987,9.9999997e-05
GRC,Grecia,1986,9.9999997e-05
GRC,Grecia,1978,9.9999997e-05
GRC,Grecia,1992,0.00019999999
GRC,Grecia,1994,0.00039999999
GRC,Grecia,1998,0.00050000002
GRC,Grecia,2000,0.00039999999
GRC,Grecia,2020,9.9999997e-05
GRC,Grecia,1996,0.00060000003
GRC,Grecia,1980,9.9999997e-05
GRC,Grecia,1965,9.9999997e-05
GRC,Grecia,1993,0.00030000001
GRC,Grecia,2001,9.9999997e-05
GRD,Granada,1973,0.0
GRD,Granada,1980,0.0
GRD,Granada,2018,0.0
GRD,Granada,2020,0.0
GRD,Granada,1986,0.0
GRD,Granada,1982,0.0
GRD,Granada,1972,0.0
GRD,Granada,2017,0.0
GRD,Granada,2021,0.0
GRD,Granada,2019,0.0
GRD,Granada,1997,0.0
GRD,Granada,2002,0.0
GRD,Granada,2015,0.0
GRD,Granada,1995,0.0
GRD,Granada,1985,0.0
GRL,Groenlandia,1983,0.0
GRL,Groenlandia,1986,0.0
GRL,Groenlandia,1980,0.0
GRL,Groenlandia,2013,0.0
GRL,Groenlandia,1988,0.0
GRL,Groenlandia,2004,0.0
GRL,Groenlandia,2005,0.0
GRL,Groenlandia,1989,0.0
GRL,Groenlandia,1984,0.0
GRL,Groenlandia,1990,0.0
GRL,Groenlandia,2007,0.0
GRL,Groenlandia,2001,0.0
GRL,Groenlandia,1991,0.0
GRL,Groenlandia,2008,0.0
GRL,Groenlandia,2015,0.0
GRL,Groenlandia,2012,0.0
GRL,Groenlandia,2009,0.0
GRL,Groenlandia,2010,0.0
GRL,Groenlandia,1981,0.0
GRL,Groenlandia,1994,0.0
GRL,Groenlandia,1993,0.0
GRL,Groenlandia,2011,0.0
GRL,Groenlandia,1992,0.0
GRL,Groenlandia,2006,0.0
GRL,Groenlandia,1996,0.0
GRL,Groenlandia,2003,0.0
GTM,Guatemala,2010,0.00039999999
GTM,Guatemala,1978,0.0048000002
GTM,Guatemala,2012,0.00039999999
GTM,Guatemala,1987,0.0015
GTM,Guatemala,1977,0.0057000001
GTM,Guatemala,2006,9.9999997e-05
GTM,Guatemala,2003,0.00019999999
GTM,Guatemala,1970,0.0074999998
GTM,Guatemala,2008,9.9999997e-05
GTM,Guatemala,1990,0.0034
GTM,Guatemala,2009,0.00019999999
GTM,Guatemala,2015,9.9999997e-05
GTM,Guatemala,2011,0.00039999999
GTM,Guatemala,1969,0.0076000001
GTM,Guatemala,2005,9.9999997e-05
GTM,Guatemala,1981,0.0018
GTM,Guatemala,1965,0.0031999999
GTM,Guatemala,2019,0.00019999999
GTM,Guatemala,1982,0.001
GTM,Guatemala,1994,0.001
GTM,Guatemala,1983,0.0027000001
GTM,Guatemala,1968,0.0068000001
GTM,Guatemala,2004,9.9999997e-05
GTM,Guatemala,2021,9.9999997e-05
GTM,Guatemala,1979,0.0055
GTM,Guatemala,1966,0.0041999999
GTM,Guatemala,2020,9.9999997e-05
GTM,Guatemala,1980,0.003
GTM,Guatemala,1986,0.001
GTM,Guatemala,1974,0.0066999998
GTM,Guatemala,1992,0.0016
GTM,Guatemala,1993,0.0017
GTM,Guatemala,2014,9.9999997e-05
GTM,Guatemala,2007,9.9999997e-05
GTM,Guatemala,2000,0.00030000001
GTM,Guatemala,1984,0.0027000001
GTM,Guatemala,1962,0.0060000001
GTM,Guatemala,1991,0.0029
GTM,Guatemala,1998,0.00019999999
GTM,Guatemala,2001,0.00039999999
GTM,Guatemala,2016,9.9999997e-05
GTM,Guatemala,1989,0.0026
GTM,Guatemala,2002,0.00030000001
GTM,Guatemala,1973,0.0066999998
GTM,Guatemala,1996,0.00019999999
GTM,Guatemala,2018,9.9999997e-05
GTM,Guatemala,1995,0.00060000003
GTM,Guatemala,1975,0.0063999998
GTM,Guatemala,1972,0.0068999999
GTM,Guatemala,1963,0.0055
GTM,Guatemala,1967,0.0059000002
GTM,Guatemala,1988,0.0015
GTM,Guatemala,2017,9.9999997e-05
GTM,Guatemala,1997,9.9999997e-05
GTM,Guatemala,1985,0.0037
GTM,Guatemala,2013,9.9999997e-05
GTM,Guatemala,1976,0.0066
GTM,Guatemala,1999,0.00030000001
GTM,Guatemala,1971,0.0092000002
GTM,Guatemala,1964,0.0040000002
GUF,Guayana Francesa,1987,0.0
GUF,Guayana Francesa,1972,0.0
GUF,Guayana Francesa,1980,0.0
GUF,Guayana Francesa,1966,0.0
GUF,Guayana Francesa,1988,0.0
GUM,Guam,2010,0.0
GUM,Guam,2012,0.0
GUM,Guam,2005,0.0
GUM,Guam,2003,0.0
GUM,Guam,2006,0.0
GUM,Guam,2008,0.0
GUM,Guam,2011,0.0
GUM,Guam,2009,0.0
GUM,Guam,2004,0.0
GUM,Guam,2007,0.0
GUM,Guam,2013,0.0
GUY,Guyana,2004,0.0
GUY,Guyana,1979,0.0
GUY,Guyana,2003,0.0
GUY,Guyana,1972,0.0
GUY,Guyana,2008,0.0
GUY,Guyana,1966,0.0
GUY,Guyana,1975,0.0
GUY,Guyana,1971,0.0
GUY,Guyana,2014,0.0
GUY,Guyana,1973,0.0
GUY,Guyana,2006,0.0
GUY,Guyana,2009,0.0
GUY,Guyana,1980,0.0
GUY,Guyana,2021,0.0
GUY,Guyana,1992,0.0
GUY,Guyana,1974,0.0
GUY,Guyana,2010,0.0
GUY,Guyana,2005,0.0
GUY,Guyana,2012,0.0
GUY,Guyana,2007,0.0
HKG,Hong Kong,1976,0.0
HKG,Hong Kong,1962,0.0
HKG,Hong Kong,1992,0.00030000001
HKG,Hong Kong,1982,9.9999997e-05
HKG,Hong Kong,1964,9.9999997e-05
HKG,Hong Kong,1993,0.00030000001
HKG,Hong Kong,1998,0.00060000003
HKG,Hong Kong,1975,0.0
HKG,Hong Kong,1987,0.00019999999
HKG,Hong Kong,1966,0.0
HKG,Hong Kong,1969,9.9999997e-05
HKG,Hong Kong,2012,0.0018
HKG,Hong Kong,1985,0.00039999999
HKG,Hong Kong,1979,0.0
HKG,Hong Kong,1996,0.00030000001
HKG,Hong Kong,2020,0.00069999998
HKG,Hong Kong,1967,0.0
HKG,Hong Kong,2006,0.00039999999
HKG,Hong Kong,2004,0.00060000003
HKG,Hong Kong,2014,0.0019
HKG,Hong Kong,1999,0.00019999999
HKG,Hong Kong,2008,0.0011
HKG,Hong Kong,1981,9.9999997e-05
HKG,Hong Kong,2010,0.0019
HKG,Hong Kong,2005,0.00039999999
HKG,Hong Kong,1990,0.00030000001
HKG,Hong Kong,1986,0.00030000001
HKG,Hong Kong,2003,0.001
HKG,Hong Kong,1971,0.0
HKG,Hong Kong,1963,0.0
HKG,Hong Kong,2011,0.0015
HKG,Hong Kong,2000,0.001
HKG,Hong Kong,1991,0.00030000001
HKG,Hong Kong,1968,0.0
HKG,Hong Kong,1988,0.00030000001
HKG,Hong Kong,1997,0.00050000002
HKG,Hong Kong,2009,0.0026
HKG,Hong Kong,2016,0.0038000001
HKG,Hong Kong,1977,0.0
HKG,Hong Kong,1978,0.0
HKG,Hong Kong,2002,0.0012000001
HKG,Hong Kong,1972,0.0
HKG,Hong Kong,2007,0.001
HKG,Hong Kong,1974,9.9999997e-05
HKG,Hong Kong,1994,0.00030000001
HKG,Hong Kong,1965,9.9999997e-05
HKG,Hong Kong,2017,0.0020999999
HKG,Hong Kong,2013,0.0027000001
HKG,Hong Kong,2018,0.0041999999
HKG,Hong Kong,2021,0.001
HKG,Hong Kong,1984,0.00030000001
HKG,Hong Kong,1983,0.00019999999
HKG,Hong Kong,1995,0.00030000001
HKG,Hong Kong,1980,9.9999997e-05
HKG,Hong Kong,1989,0.00030000001
HKG,Hong Kong,2001,0.00089999998
HKG,Hong Kong,1970,9.9999997e-05
HKG,Hong Kong,2015,0.0041
HKG,Hong Kong,2019,0.0043000001
HKG,Hong Kong,1973,9.9999997e-05
HND,Honduras,1969,0.0055
HND,Honduras,1965,0.0031999999
HND,Honduras,1963,0.0029
HND,Honduras,2016,9.9999997e-05
HND,Honduras,1975,0.0057999999
HND,Honduras,1989,0.0017
HND,Honduras,2011,0.00079999998
HND,Honduras,1966,0.0038999999
HND,Honduras,2018,0.00030000001
HND,Honduras,2019,0.00019999999
HND,Honduras,2007,9.9999997e-05
HND,Honduras,1981,0.0068999999
HND,Honduras,2002,9.9999997e-05
HND,Honduras,1993,0.0027999999
HND,Honduras,2017,0.00019999999
HND,Honduras,1985,0.0019
HND,Honduras,1971,0.0062000002
HND,Honduras,1988,0.0019
HND,Honduras,1980,0.0077
HND,Honduras,1995,0.00089999998
HND,Honduras,1987,0.0019
HND,Honduras,2001,0.00019999999
HND,Honduras,2005,0.00019999999
HND,Honduras,1962,0.0046999999
HND,Honduras,1964,0.0027000001
HND,Honduras,2004,0.00019999999
HND,Honduras,1982,0.0049000001
HND,Honduras,2021,0.00019999999
HND,Honduras,1991,0.0022
HND,Honduras,2020,0.00039999999
HND,Honduras,2010,0.00019999999
HND,Honduras,1983,0.0052
HND,Honduras,1979,0.0089999996
HND,Honduras,2013,0.00060000003
HND,Honduras,1968,0.0038999999
HND,Honduras,1994,0.0027000001
HND,Honduras,2015,0.00019999999
HND,Honduras,2009,0.00019999999
HND,Honduras,2012,0.00079999998
HND,Honduras,2003,9.9999997e-05
HND,Honduras,1978,0.0066
HND,Honduras,2014,0.00039999999
HND,Honduras,1970,0.0052999998
HND,Honduras,1977,0.0060000001
HND,Honduras,1999,0.00019999999
HND,Honduras,1984,0.0035000001
HND,Honduras,1976,0.0083999997
HND,Honduras,1986,0.0026
HND,Honduras,2000,9.9999997e-05
HND,Honduras,2008,0.00030000001
HND,Honduras,1973,0.0057000001
HND,Honduras,1974,0.0055999998
HND,Honduras,1990,0.0019
HND,Honduras,1998,0.00030000001
HND,Honduras,2006,9.9999997e-05
HND,Honduras,1996,0.001
HND,Honduras,1992,0.0027000001
HND,Honduras,1967,0.0035000001
HND,Honduras,1972,0.0046999999
HND,Honduras,1997,0.00089999998
HRV,Croacia,1995,0.00069999998
HRV,Croacia,2012,0.0
HRV,Croacia,2017,0.00060000003
HRV,Croacia,2010,0.00030000001
HRV,Croacia,2006,0.00030000001
HRV,Croacia,2002,0.0
HRV,Croacia,2014,0.00050000002
HRV,Croacia,1997,0.00050000002
HRV,Croacia,2015,0.00050000002
HRV,Croacia,2008,9.9999997e-05
HRV,Croacia,1994,0.0013
HRV,Croacia,2020,0.00060000003
HRV,Croacia,2000,0.00019999999
HRV,Croacia,2009,0.00019999999
HRV,Croacia,2013,0.00030000001
HRV,Croacia,2007,0.00019999999
HRV,Croacia,1998,0.00039999999
HRV,Croacia,2021,0.00069999998
HRV,Croacia,2005,9.9999997e-05
HRV,Croacia,2019,0.00069999998
HRV,Croacia,2001,9.9999997e-05
HRV,Croacia,1993,0.00079999998
HRV,Croacia,2011,0.00019999999
HRV,Croacia,2003,9.9999997e-05
HRV,Croacia,2004,9.9999997e-05
HRV,Croacia,1999,0.00030000001
HRV,Croacia,1996,0.00060000003
HRV,Croacia,2018,0.00079999998
HRV,Croacia,2016,0.00069999998
HRV,Croacia,1992,0.0016
HTI,Haití,1969,0.00030000001
HTI,Haití,1985,0.0
HTI,Haití,1978,0.00030000001
HTI,Haití,1974,0.00030000001
HTI,Haití,1973,0.00030000001
HTI,Haití,1984,0.0
HTI,Haití,1965,0.00079999998
HTI,Haití,1972,0.00030000001
HTI,Haití,1981,0.00030000001
HTI,Haití,1976,0.00030000001
HTI,Haití,1964,0.001
HTI,Haití,1966,0.00060000003
HTI,Haití,1986,0.0
HTI,Haití,1971,0.00030000001
HTI,Haití,1967,0.00060000003
HTI,Haití,1983,9.9999997e-05
HTI,Haití,1962,0.0012000001
HTI,Haití,2019,0.0
HTI,Haití,1979,0.00030000001
HTI,Haití,1982,9.9999997e-05
HTI,Haití,1975,9.9999997e-05
HTI,Haití,1968,0.00039999999
HTI,Haití,1980,0.00019999999
HTI,Haití,1977,9.9999997e-05
HTI,Haití,1970,0.00030000001
HTI,Haití,1963,0.00089999998
HUN,Hungría,1989,0.0020999999
HUN,Hungría,1994,0.0022
HUN,Hungría,1991,0.00079999998
HUN,Hungría,1974,0.0049999999
HUN,Hungría,1984,0.00089999998
HUN,Hungría,2016,0.0013
HUN,Hungría,1963,0.0082
HUN,Hungría,2011,0.0016
HUN,Hungría,2019,0.0012000001
HUN,Hungría,1966,0.0127
HUN,Hungría,2013,0.0014
HUN,Hungría,2000,0.0015
HUN,Hungría,1981,0.0014
HUN,Hungría,2015,0.001
HUN,Hungría,2005,0.0015
HUN,Hungría,1983,0.00079999998
HUN,Hungría,1990,0.0012000001
HUN,Hungría,2002,0.0012000001
HUN,Hungría,1979,0.0055
HUN,Hungría,1982,0.0011
HUN,Hungría,1997,0.0020000001
HUN,Hungría,1978,0.0070000002
HUN,Hungría,1971,0.0104
HUN,Hungría,1975,0.0031000001
HUN,Hungría,1988,0.0016
HUN,Hungría,1977,0.0046000001
HUN,Hungría,1967,0.0155
HUN,Hungría,2021,0.001
HUN,Hungría,1973,0.0086000003
HUN,Hungría,1970,0.0112
HUN,Hungría,1962,0.0044
HUN,Hungría,2001,0.00089999998
HUN,Hungría,1992,0.0035000001
HUN,Hungría,2017,0.0012000001
HUN,Hungría,2012,0.0017
HUN,Hungría,1995,0.0014
HUN,Hungría,1987,0.001
HUN,Hungría,1993,0.0017
HUN,Hungría,2004,0.0019
HUN,Hungría,1980,0.0044
HUN,Hungría,1965,0.0103
HUN,Hungría,2008,0.0022
HUN,Hungría,1964,0.0078999996
HUN,Hungría,1996,0.0020999999
HUN,Hungría,2009,0.0023000001
HUN,Hungría,1976,0.00039999999
HUN,Hungría,2003,0.0015
HUN,Hungría,2018,0.0012000001
HUN,Hungría,2020,0.001
HUN,Hungría,1968,0.0124
HUN,Hungría,1969,0.0131
HUN,Hungría,1972,0.0091000004
HUN,Hungría,1998,0.0016
HUN,Hungría,1999,0.0015
HUN,Hungría,1985,0.0031999999
HUN,Hungría,2014,0.00089999998
HUN,Hungría,2007,0.0016
HUN,Hungría,1986,0.0014
HUN,Hungría,2010,0.0018
HUN,Hungría,2006,0.0012000001
IDN,Indonesia,2003,9.9999997e-05
IDN,Indonesia,1973,0.0
IDN,Indonesia,2021,0.0
IDN,Indonesia,2002,0.0
IDN,Indonesia,1990,9.9999997e-05
IDN,Indonesia,2014,0.0
IDN,Indonesia,2020,0.0
IDN,Indonesia,1992,0.0
IDN,Indonesia,1991,0.0
IDN,Indonesia,2006,0.0
IDN,Indonesia,2008,0.0
IDN,Indonesia,2010,0.0
IDN,Indonesia,1989,0.0
IDN,Indonesia,2011,0.0
IDN,Indonesia,2015,0.0
IDN,Indonesia,2005,0.0
IDN,Indonesia,2001,9.9999997e-05
IDN,Indonesia,1972,0.0
IDN,Indonesia,1986,0.0
IDN,Indonesia,2004,0.0
IDN,Indonesia,1976,0.0
IDN,Indonesia,2013,0.0
IDN,Indonesia,1979,0.0
IDN,Indonesia,1994,9.9999997e-05
IDN,Indonesia,1995,0.0
IDN,Indonesia,1988,0.0
IDN,Indonesia,2009,9.9999997e-05
IDN,Indonesia,2000,0.0
IDN,Indonesia,1996,0.0
IDN,Indonesia,1966,0.0
IDN,Indonesia,1998,9.9999997e-05
IDN,Indonesia,1978,0.0
IDN,Indonesia,2018,0.0
IDN,Indonesia,2019,0.0
IDN,Indonesia,1999,0.0
IDN,Indonesia,1974,0.0
IDN,Indonesia,2016,0.0
IDN,Indonesia,2012,0.0
IDN,Indonesia,2007,0.0
IDN,Indonesia,1993,0.0
IDN,Indonesia,1997,0.0
IDN,Indonesia,2017,0.0
IND,India,2001,0.018999999
IND,India,2012,0.078199998
IND,India,2002,0.019200001
IND,India,1987,0.0046999999
IND,India,1962,9.9999997e-05
IND,India,1973,9.9999997e-05
IND,India,2008,0.035100002
IND,India,2014,0.1049
IND,India,1982,0.0044999998
IND,India,2007,0.0296
IND,India,1984,0.0016
IND,India,1979,0.00079999998
IND,India,2021,0.0491
IND,India,1964,0.0
IND,India,1990,0.0041
IND,India,1994,0.0068000001
IND,India,1991,0.0052
IND,India,2016,0.092699997
IND,India,2000,0.0166
IND,India,1963,9.9999997e-05
IND,India,2019,0.0572
IND,India,2015,0.097599998
IND,India,1985,0.0012000001
IND,India,1978,0.00019999999
IND,India,2006,0.0285
IND,India,1996,0.0127
IND,India,2013,0.107
IND,India,1977,0.00019999999
IND,India,1989,0.0043000001
IND,India,1986,0.0012000001
IND,India,2017,0.092299998
IND,India,1965,0.0
IND,India,1975,0.0
IND,India,2020,0.053199999
IND,India,1998,0.012
IND,India,2003,0.0164
IND,India,2011,0.066500001
IND,India,1976,0.0
IND,India,1983,0.0013
IND,India,1992,0.0052999998
IND,India,1999,0.011
IND,India,1967,0.0
IND,India,1980,0.0018
IND,India,1995,0.0102
IND,India,2004,0.020300001
IND,India,1997,0.0133
IND,India,1969,0.0
IND,India,2010,0.051899999
IND,India,2018,0.072300002
IND,India,1993,0.0062000002
IND,India,1981,0.0024000001
IND,India,1988,0.0044
IND,India,2009,0.034600001
IND,India,2005,0.025800001
IND,India,1972,0.0
IOT,Territorio Británico del Océano Índico,1996,0.0
IOT,Territorio Británico del Océano Índico,1988,0.0
IOT,Territorio Británico del Océano Índico,1973,9.9999997e-05
IRL,Irlanda,1999,0.077699997
IRL,Irlanda,1977,0.1261
IRL,Irlanda,1983,0.069799997
IRL,Irlanda,1976,0.095899999
IRL,Irlanda,1964,0.039799999
IRL,Irlanda,2009,0.059900001
IRL,Irlanda,2019,0.043000001
IRL,Irlanda,2006,0.069499999
IRL,Irlanda,2004,0.072899997
IRL,Irlanda,2005,0.066699997
IRL,Irlanda,1988,0.083800003
IRL,Irlanda,1963,0.048099998
IRL,Irlanda,1994,0.074699998
IRL,Irlanda,1981,0.081699997
IRL,Irlanda,1971,0.0682
IRL,Irlanda,1987,0.0898
IRL,Irlanda,1969,0.0601
IRL,Irlanda,1967,0.092799999
IRL,Irlanda,2012,0.057
IRL,Irlanda,1995,0.081299998
IRL,Irlanda,1989,0.0744
IRL,Irlanda,2011,0.059099998
IRL,Irlanda,1970,0.065300003
IRL,Irlanda,1978,0.1098
IRL,Irlanda,1966,0.045200001
IRL,Irlanda,2013,0.052700002
IRL,Irlanda,2017,0.0504
IRL,Irlanda,2021,0.043400001
IRL,Irlanda,1991,0.059
IRL,Irlanda,1985,0.076499999
IRL,Irlanda,2010,0.0601
IRL,Irlanda,1974,0.088699996
IRL,Irlanda,1972,0.049899999
IRL,Irlanda,2018,0.048700001
IRL,Irlanda,1984,0.065800004
IRL,Irlanda,1997,0.063000001
IRL,Irlanda,1982,0.075499997
IRL,Irlanda,2003,0.066699997
IRL,Irlanda,1962,0.057100002
IRL,Irlanda,2020,0.045200001
IRL,Irlanda,2007,0.0678
IRL,Irlanda,1998,0.069799997
IRL,Irlanda,2001,0.040899999
IRL,Irlanda,1990,0.064800002
IRL,Irlanda,2008,0.0625
IRL,Irlanda,1979,0.0942
IRL,Irlanda,1993,0.0722
IRL,Irlanda,1992,0.069200002
IRL,Irlanda,2016,0.051899999
IRL,Irlanda,1996,0.066200003
IRL,Irlanda,1980,0.1184
IRL,Irlanda,1965,0.038600001
IRL,Irlanda,2000,0.0583
IRL,Irlanda,1973,0.045400001
IRL,Irlanda,2015,0.0513
IRL,Irlanda,1975,0.1132
IRL,Irlanda,2002,0.055799998
IRL,Irlanda,1968,0.0678
IRL,Irlanda,2014,0.053599998
IRL,Irlanda,1986,0.0876
IRN,Irán,2008,0.0
IRN,Irán,1980,0.0
IRN,Irán,2003,9.9999997e-05
IRN,Irán,1996,9.9999997e-05
IRN,Irán,1988,0.0
IRN,Irán,1992,0.0
IRN,Irán,1986,0.0
IRN,Irán,2014,0.0
IRN,Irán,2002,9.9999997e-05
IRN,Irán,1993,0.0
IRN,Irán,1967,0.0
IRN,Irán,1998,0.0
IRN,Irán,1987,0.0
IRN,Irán,1991,0.0
IRN,Irán,2019,0.0
IRN,Irán,2016,0.0
IRN,Irán,2018,0.0
IRN,Irán,2015,0.0
IRN,Irán,1974,0.0
IRN,Irán,1994,0.00050000002
IRN,Irán,2020,0.0
IRN,Irán,1965,0.0
IRN,Irán,2007,0.0
IRN,Irán,2001,0.00019999999
IRN,Irán,2021,0.0
IRN,Irán,2005,9.9999997e-05
IRN,Irán,2013,0.0
IRN,Irán,2000,0.00019999999
IRN,Irán,2017,0.0
IRN,Irán,1989,0.0
IRN,Irán,2011,0.0
IRN,Irán,2010,0.0
IRN,Irán,1999,9.9999997e-05
IRN,Irán,2004,0.0
IRN,Irán,1995,0.0
IRN,Irán,1997,0.00039999999
IRN,Irán,1983,0.0
IRN,Irán,2012,0.0
IRN,Irán,2009,0.0
IRN,Irán,2006,0.0
IRQ,Iraq,1971,0.0
IRQ,Iraq,2012,0.0
IRQ,Iraq,2019,0.0
IRQ,Iraq,1966,0.0
IRQ,Iraq,1975,0.0
IRQ,Iraq,1967,0.0
IRQ,Iraq,1974,0.0
IRQ,Iraq,1970,0.0
IRQ,Iraq,2016,0.0
IRQ,Iraq,2015,0.0
IRQ,Iraq,1982,0.0
IRQ,Iraq,1985,0.0
IRQ,Iraq,1973,0.0
IRQ,Iraq,1989,0.0
IRQ,Iraq,1972,0.0
ISL,Islandia,1985,0.0
ISL,Islandia,1986,0.0
ISL,Islandia,2017,0.0
ISL,Islandia,1973,0.0
ISL,Islandia,2011,0.0
ISL,Islandia,1981,9.9999997e-05
ISL,Islandia,1997,0.0
ISL,Islandia,1983,0.0
ISL,Islandia,1977,9.9999997e-05
ISL,Islandia,2005,0.0
ISL,Islandia,1967,0.00030000001
ISL,Islandia,1991,0.0
ISL,Islandia,2010,9.9999997e-05
ISL,Islandia,1982,0.0
ISL,Islandia,1998,0.0
ISL,Islandia,2002,9.9999997e-05
ISL,Islandia,2008,0.0
ISL,Islandia,1999,0.0
ISL,Islandia,1984,0.0
ISL,Islandia,1963,9.9999997e-05
ISL,Islandia,2003,9.9999997e-05
ISL,Islandia,2013,0.0
ISL,Islandia,2000,0.0
ISL,Islandia,1978,0.0
ISL,Islandia,1975,0.0
ISL,Islandia,1994,0.0
ISL,Islandia,2021,0.0
ISL,Islandia,1976,0.0
ISL,Islandia,1992,0.0
ISL,Islandia,1964,0.00019999999
